"ENROLLMENT ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE","PRACTICE LOCATION TYPE","LOCATION OTHER TYPE TEXT"
O20160407000670,2010 N BROAD ST,,LANSDALE,PA,194461004,,
O20160407000670,210 MALL BLVD,,KING OF PRUSSIA,PA,194062902,,
O20160407000670,50 E TOWNSHIP LINE ROAD,SUITE G01,ELKINS PARK,PA,190272273,,
O20160407000670,60 EAST TOWNSHIP LINE ROAD,SHORT PROCEDURE UNIT,ELKINS PARK,PA,190272220,,
O20160407000670,609 W GERMANTOWN PIKE,,EAST NORRITON,PA,194033353,,
O20160407000670,633 W GERMANTOWN PIKE,,PLYMOUTH MEETING,PA,194621032,,
O20160407000670,721 SKIPPACK PIKE,,BLUE BELL,PA,194221700,,
O20160408001159,105 YADKIN ST,STE 201,ALBEMARLE,NC,280013455,,
O20160408001159,301 YADKIN ST,SUITE 0005,ALBEMARLE,NC,280013441,,
O20160408001159,303 YADKIN ST,STE A,ALBEMARLE,NC,280013452,,
O20160408001159,923 N 2ND ST,STE 101,ALBEMARLE,NC,280013367,,
O20160408001159,929 N 2ND ST,STE 101,ALBEMARLE,NC,280013364,,
O20160408001159,929 N 2ND ST,STE 105,ALBEMARLE,NC,280013364,,
O20160408001159,945 N 5TH ST,,ALBEMARLE,NC,280013417,,
O20160418001978,12890 EAST FWY,,HOUSTON,TX,770155708,,
O20160418001978,1815 THOMPSON ST,,HOUSTON,TX,770072328,,
O20160418001978,201 KINGWOOD MEDICAL CENTER DR,SUITE A300,KINGWOOD,TX,77339,OPT EXTENSION SITE,
O20160418001978,23834 HIGHWAY 59 N,,KINGWOOD,TX,773391531,,
O20160418001978,4140 SOUTHWEST FWY,4TH AND 5TH FLOORS,HOUSTON,TX,770277319,,
O20160418001978,4200 TWELVE OAKS DRIVE,,HOUSTON,TX,770276812,,
O20160418001978,5150 CRENSHAW RD,STE H100,PASADENA,TX,775053095,,
O20160418001978,720 1/2 ROLLINGBROOK DR,,BAYTOWN,TX,775214059,,
O20160418001978,7502 GREENVILLE AVE,,DALLAS,TX,752313802,,
O20160418001978,7877 WILLOW CHASE BLVD,,HOUSTON,TX,770705934,,
O20160418001978,8307 KNIGHT RD,,HOUSTON,TX,770543905,,
O20160426001782,3755 S ROME ST,,GILBERT,AZ,852977361,,
O20160504001283,14207 E 14TH ST,,SAN LEANDRO,CA,945782709,,
O20160504001283,20126 STANTON AVE,STE 101,CASTRO VALLEY,CA,945465270,,
O20160504001283,4000 DUBLIN BOULEVARD,SUITE 300,DUBLIN,CA,945683122,,
O20160504002670,1003 RESERVE BLVD,STE 240,SPRING HILL,TN,371743084,,
O20160504002670,1211 21ST AVE S,,NASHVILLE,TN,372320011,,
O20160504002670,1215 21ST AVE S,,NASHVILLE,TN,372320011,,
O20160504002670,129 N ANDERSON LN,,HENDERSONVILLE,TN,370750001,,
O20160504002670,1301 MEDICAL CENTER DR,,NASHVILLE,TN,372320011,,
O20160504002670,1500 21ST AVE S,,NASHVILLE,TN,372123160,,
O20160504002670,1500 MEDICAL CENTER DR,,NASHVILLE,TN,372320011,,
O20160504002670,1601 23RD AVE S,,NASHVILLE,TN,372123133,HOSPITAL PSYCHIATRIC UNIT,
O20160504002670,1616 W MAIN ST,STE 101,LEBANON,TN,370873191,,
O20160504002670,2001 MALLORY LN,STE 100,FRANKLIN,TN,370678234,,
O20160504002670,2102 W NORTHFIELD BLVD,,MURFREESBORO,TN,371291703,,
O20160504002670,2111 BELCOURT AVE,STE 201,NASHVILLE,TN,372123540,,
O20160504002670,2111 BELCOURT AVE,STE 210,NASHVILLE,TN,372123558,,
O20160504002670,2200 CHILDRENS WAY,,NASHVILLE,TN,372320011,,
O20160504002670,2220 PIERCE AVE,,NASHVILLE,TN,372320011,,
O20160504002670,225 BEDFORD WAY,,FRANKLIN,TN,370645527,,
O20160504002670,2311 PIERCE AVE,,NASHVILLE,TN,372320011,,
O20160504002670,2555 W END AVE,,NASHVILLE,TN,372031423,,
O20160504002670,324 COOL SPRINGS BLVD,,FRANKLIN,TN,370671631,,
O20160504002670,324 COOL SPRINGS BLVD,STE B,FRANKLIN,TN,370671631,,
O20160504002670,3401 W END AVE,STE 380,NASHVILLE,TN,372036851,,
O20160504002670,3810 BEDFORD AVE,STE 100,NASHVILLE,TN,372152554,,
O20160504002670,410 24TH AVE S,,NASHVILLE,TN,372320011,,
O20160504002670,445 GREAT CIRCLE RD,,NASHVILLE,TN,372281403,,
O20160504002670,6002 HIGHWAY 100,,NASHVILLE,TN,372052821,,
O20160504002670,650 BAKERS BRIDGE AVE,,FRANKLIN,TN,370671686,,
O20160504002670,6536 HIGHWAY 41A,,PLEASANT VIEW,TN,371468162,,
O20160504002670,719 THOMPSON LN,,NASHVILLE,TN,372043609,,
O20160504002670,719 THOMPSON LN,STE 10200,NASHVILLE,TN,372044689,,
O20160504002670,719 THOMPSON LN,STE 20300,NASHVILLE,TN,372044689,,
O20160504002670,719 THOMPSON LN,STE 20400,NASHVILLE,TN,372044689,,
O20160504002670,719 THOMPSON LN,STE 20500,NASHVILLE,TN,372044689,,
O20160504002670,719 THOMPSON LN,STE 21000,NASHVILLE,TN,372044689,,
O20160504002670,719 THOMPSON LN,STE 24131,NASHVILLE,TN,372044694,,
O20160504002670,719 THOMPSON LN,STE 30300,NASHVILLE,TN,372044701,,
O20160504002670,719 THOMPSON LN,STE 30400,NASHVILLE,TN,372044723,,
O20160511002753,223 W COLLEGE ST,STE B,GRIFFIN,GA,302244120,,
O20160511002753,619 S 8TH ST,STE 104,GRIFFIN,GA,302244260,,
O20160511002753,702 VETERANS PKWY,STE A,BARNESVILLE,GA,302043470,,
O20160511002753,747 S 8TH ST,STE D,GRIFFIN,GA,302244884,,
O20160513001113,1360 UPPER HEMBREE RD,STE 202,ROSWELL,GA,300761230,,
O20160513001113,2450 OLD MILTON PKWY,STE 101,ALPHARETTA,GA,300092108,,
O20160513001113,2450 OLD MILTON PKWY,STE 103,ALPHARETTA,GA,300092108,,
O20160513001113,2450 OLD MILTON PKWY,STE 208,ALPHARETTA,GA,300092521,,
O20160513001113,2500 HOSPITAL BLVD 220,,ROSWELL,GA,300764918,,
O20160516001783,510 E MAGNOLIA ST,STE 100,STOCKTON,CA,952021850,OPT EXTENSION SITE,
O20160520001484,1617 N CALIFORNIA ST,STE 1A-1B,STOCKTON,CA,952046117,OPT EXTENSION SITE,
O20160520001484,1805 N CALIFORNIA ST,STE 105,STOCKTON,CA,952046032,OPT EXTENSION SITE,
O20160520001484,1805 N CALIFORNIA ST,STE 106,STOCKTON,CA,952046032,OPT EXTENSION SITE,
O20160520001484,2102 N CALIFORNIA ST,,STOCKTON,CA,952046031,OPT EXTENSION SITE,
O20160520001484,3439 BROOKSIDE RD,STE 107,STOCKTON,CA,952191754,OPT EXTENSION SITE,
O20160525000610,146 PINNELL ST,STE A,RIPLEY,WV,252719101,,
O20160525000610,146 PINNELL ST,STE B,RIPLEY,WV,252719101,,
O20160525000610,146 PINNELL ST,STE C,RIPLEY,WV,252719101,,
O20160525000610,174 PINNELL ST,STE C,RIPLEY,WV,252719105,,
O20160525000610,174 PINNELL ST,STE D,RIPLEY,WV,252719105,,
O20160602001126,2581 SAINT ROSE PKWY,,HENDERSON,NV,890747777,,
O20160602001126,825 N GIBSON RD,STE 111,HENDERSON,NV,890111706,,
O20160602001126,825 N GIBSON RD,STE 141,HENDERSON,NV,890111708,,
O20160602001126,865 E LAKE MEAD PKWY,,HENDERSON,NV,890155501,,
O20160607000896,1323 SUMMIT,,JASPER,AL,355010114,,
O20160607001450,5295 PRESERVE PKWY,STE 110,HOOVER,AL,352444702,,
O20160607001450,5295 PRESERVE PKWY,STE 220,HOOVER,AL,352444702,,
O20160607001450,5295 PRESERVE PKWY,STE 270,HOOVER,AL,352444705,,
O20160609000054,1010 1ST ST N,STE 220,ALABASTER,AL,350078623,,
O20160609000054,2610 PELHAM PKWY,,PELHAM,AL,351241323,OPT EXTENSION SITE,
O20160609000054,831 1ST ST N,,ALABASTER,AL,350078944,OPT EXTENSION SITE,
O20160616002071,100 S SAN MATEO DR,,SAN MATEO,CA,944013805,HOSPITAL PSYCHIATRIC UNIT,
O20160627000562,15243 GREENFIELD DR,STE B,ATHENS,AL,356132899,,
O20160627000562,15243 GREENFIELD DR,STE D,ATHENS,AL,356132899,,
O20160627000562,22454 US HIGHWAY 72,,ATHENS,AL,356132609,,
O20160707002337,625 UNITED DR,STE 220,CONWAY,AR,720327835,,
O20160714000376,1185 WILSON HALL RD,,SUMTER,SC,291501842,OPT EXTENSION SITE,
O20160715000727,1170 CLEVELAND AVE STE 217,,EAST POINT,GA,303443615,,
O20160715001177,1010 E AND WEST RD,,WEST SENECA,NY,142243602,HOSPITAL PSYCHIATRIC UNIT,
O20160720000339,3980 COLONNADE PKWY,,BIRMINGHAM,AL,352432382,,
O20160720000339,513 BROOKWOOD BLVD,STE 100,HOMEWOOD,AL,352096878,,
O20160720000339,513 BROOKWOOD BLVD,STE 101,BIRMINGHAM,AL,352096878,,
O20160720000339,513 BROOKWOOD BLVD,STE 200,BIRMINGHAM,AL,352095807,,
O20160720000339,513 BROOKWOOD BLVD,STE 504,BIRMINGHAM,AL,352097817,,
O20160720000339,7131 CAHABA VALLEY ROAD,,BIRMINGHAM,AL,352426402,,
O20160721000463,1024 E LOCUST ST,,EMMETT,ID,836172776,,
O20160730000005,455 CHASE PKWY,,WATERBURY,CT,067083352,,
O20160730000005,88 GRANDVIEW AVE,,WATERBURY,CT,067082509,,
O20160812000317,125 FLORIDA MEMORIAL PKWY,STE 102,NEW SMYRNA BEACH,FL,321689311,,
O20160812000317,401 S DIXIE FWY,# 1,NEW SMYRNA BEACH,FL,321687359,,
O20160812000317,507 S ORANGE ST,,NEW SMYRNA BEACH,FL,321687318,,
O20160812000317,600 PALMETTO ST,,NEW SMYRNA BEACH,FL,321687327,,
O20160826000198,5301 E GRANT RD,"1ST FLOOR, UNIT 650",TUCSON,AZ,857122805,,
O20160901000499,122 S GREEN ST,,TEHACHAPI,CA,935611717,,
O20160907000048,100 RT 715,SUITE 100,BRODHEADSVILLE,PA,183227101,,
O20160907000048,111 ROUTE 715,SUITE 102,BRODHEADSVILLE,PA,183227101,,
O20160907000048,125 SMITHFIELD LN,,EAST STROUDSBURG,PA,183018704,,
O20160907000048,174 HARVEST LN,,POCONO SUMMIT,PA,183467761,,
O20160907000048,200 ST LUKES LANE,,STROUDSBURG,PA,183606218,,
O20160907000048,208 LIFELINE ROAD,SUITE 104,STROUDSBURG,PA,183606473,,
O20160907000048,2312 ROUTE 715,,STROUDSBURG,PA,18360,,
O20160907000048,2313 ROUTE 715,,STROUDSBURG,PA,183607815,,
O20160907000048,614 INTERCHANGE RD,,KRESGEVILLE,PA,183337704,,
O20160913001277,1 MAIN ST,OFFICE OF GENERAL SURGERY,WELLSBORO,PA,169011601,,
O20160913001277,"103 WEST AVE, STE 201",,WELLSBORO,PA,169011311,,
O20160913001277,"103 WEST AVE, STE 202",OFFICE OF FOOT AND ANKLE SERVICES,WELLSBORO,PA,169011311,,
O20160913001277,"103 WEST AVE, STE 203",OFFICE OF INTERNAL MEDICINE,WELLSBORO,PA,169011311,,
O20160913001277,11 WATER ST,,WELLSBORO,PA,169011128,,
O20160913001277,11893 ROUTE 6,WELLSBORO WELLNESS CENTER,WELLSBORO,PA,169016999,,
O20160913001277,"15 MEADE ST, STE L 3",UPMC HILLMAN CANCER CENTER AT WELLSBORO,WELLSBORO,PA,169011813,,
O20160913001277,"15 MEADE ST, STE L1",OFFICE OF OBSTETRICS AND GYNECOLOGY,WELLSBORO,PA,169011813,,
O20160913001277,"15 MEADE ST, STE U4",OFFICE OF PEDIATRICS,WELLSBORO,PA,169011813,,
O20160913001277,301 E MAIN STREET,KNOXVILLE WELLNESS CENTER,KNOXVILLE,PA,169289699,,
O20160913001277,9 WATER ST,OFFICE OF ORTHOPEDICS,WELLSBORO,PA,169011117,,
O20160921001105,1500 E NEVADA HIGHWAY 372,STE F,PAHRUMP,NV,890484671,OPT EXTENSION SITE,
O20160929001327,455 CHASE PKWY,,WATERBURY,CT,067083352,OPT EXTENSION SITE,
O20160929001327,88 GRANDVIEW AVE,,WATERBURY,CT,067082509,HOSPITAL PSYCHIATRIC UNIT,
O20161003000002,1434 N ALAFAYA TRL,,ORLANDO,FL,328286080,,
O20161003000002,2361 N SEMORAN BLVD,,ORLANDO,FL,328073714,,
O20161003000002,9401 SUMMIT CENTRE WAY,,ORLANDO,FL,328106115,,
O20161020001051,1425 STATE ST STE 100,,NEW ALBANY,IN,471504976,,
O20161020001051,1919 STATE ST STE 150,,NEW ALBANY,IN,471506803,,
O20161020001051,1919 STATE ST STE 362,,NEW ALBANY,IN,471506807,,
O20161020001051,2109 GREEN VALLEY RD STE 4,,NEW ALBANY,IN,471504693,,
O20161020001051,2210 GREEN VALLEY RD STE 2,,NEW ALBANY,IN,471504648,,
O20161020001051,31 QUARTERMASTER CT,,JEFFERSONVILLE,IN,471303623,,
O20161020001051,313 FEDERAL DR NW STE 10,,CORYDON,IN,471123095,,
O20161020001051,313 FEDERAL DR NW STE 20,,CORYDON,IN,471123080,,
O20161020001051,313 FEDERAL DR NW STE 40,,CORYDON,IN,471123095,,
O20161020001051,3516 E 10TH ST,,JEFFERSONVILLE,IN,471309315,,
O20161025000260,1195 GARNER FIELD RD,STE 200,UVALDE,TX,788014822,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20161028000700,741 SE MAIN ST,,SIMPSONVILLE,SC,296813237,,
O20161031000808,1413 JOHN B WHITE SR BLVD,STE D,SPARTANBURG,SC,293063995,,
O20161031000808,340 MEDICAL PKWY,STE 250,GREER,SC,296502441,,
O20161109000157,1 MEDICAL PARK DR,,BENTON,AR,720153353,,
O20161109000157,1200 N MAIN ST,,BENTON,AR,720153341,,
O20161109000157,3 MEDICAL PARK DR,STE 200,BENTON,AR,720153725,,
O20161109000157,3 MEDICAL PARK DR,STE 301,BENTON,AR,720153726,,
O20161118000626,1 DOCTORS DR,,GREENVILLE,SC,296054266,,
O20161118000626,10 HALTON GREEN WAY,,GREENVILLE,SC,296076606,,
O20161118000626,100 AUGUSTA ST,,GREENVILLE,SC,296013504,,
O20161118000626,1025 VERDAE BLVD,STE D,GREENVILLE,SC,296074032,,
O20161118000626,10702A CLEMSON BLVD,,SENECA,SC,296784528,,
O20161118000626,10708 CLEMSON BLVD,,SENECA,SC,296784528,,
O20161118000626,1120 GROVE RD,,GREENVILLE,SC,296054656,,
O20161118000626,1210 W FARIS RD,,GREENVILLE,SC,296054444,,
O20161118000626,13 EDGEWOOD DR,,GREENVILLE,SC,296054235,,
O20161118000626,131 LILA DOYLE DR,,SENECA,SC,296729495,,
O20161118000626,155B HALTON VILLAGE CIR,,GREENVILLE,SC,296076825,,
O20161118000626,157 WELBORN ST,UNIT B101,GREENVILLE,SC,296011272,,
O20161118000626,175 PATEWOOD DR,,GREENVILLE,SC,296153570,,
O20161118000626,20 MEDICAL RIDGE DR,,GREENVILLE,SC,296054267,,
O20161118000626,200 FLEETWOOD DR,FL 3,EASLEY,SC,296402022,,
O20161118000626,200 FLEETWOOD DR,STE 200,EASLEY,SC,296402022,,
O20161118000626,200 PATEWOOD DR,BLDG A,GREENVILLE,SC,296153593,,
O20161118000626,200 PATEWOOD DR,STE A100,GREENVILLE,SC,296156302,,
O20161118000626,200 PATEWOOD DR,STE B350,GREENVILLE,SC,296156337,,
O20161118000626,22725 HIGHWAY 76 E,,CLINTON,SC,293257527,,
O20161118000626,22725 HIGHWAY 76 E,OFC BLDG,CLINTON,SC,293257527,,
O20161118000626,2400 BOILING SPRINGS RD,,BOILING SPRINGS,SC,293165304,,
O20161118000626,249 N GROVE MEDICAL PARK DR,STE 300,SPARTANBURG,SC,293034227,,
O20161118000626,29 N ACADEMY ST,,GREENVILLE,SC,296012629,,
O20161118000626,298 MEMORIAL DR,,SENECA,SC,296729443,,
O20161118000626,3 BUTTERNUT DR,STE B,GREENVILLE,SC,296054653,,
O20161118000626,3 BUTTERNUT DR,STE B4,GREENVILLE,SC,296054655,,
O20161118000626,325 MEDICAL PKWY,STE 200D,GREER,SC,296502457,,
O20161118000626,340 MEDICAL PKWY STE 150,,GREER,SC,296502441,,
O20161118000626,5 W MAIN ST,,GREENVILLE,SC,296114215,,
O20161118000626,64 CENTENNIAL WAY,,GREENVILLE,SC,296054266,,
O20161118000626,65 INTERNATIONAL DR,,GREENVILLE,SC,296154816,,
O20161118000626,725 GROVE RD,,GREENVILLE,SC,296054210,,
O20161118000626,727 SE MAIN ST,STE 180,SIMPSONVILLE,SC,296813248,,
O20161118000626,729 SE MAIN ST,,SIMPSONVILLE,SC,296813218,,
O20161118000626,729 SE MAIN ST,STE 1245,SIMPSONVILLE,SC,296813218,,
O20161118000626,807 N MAIN ST,,TRAVELERS REST,SC,296901551,,
O20161118000626,875 W FARIS RD,,GREENVILLE,SC,296054254,,
O20161118000626,877 W FARIS RD,STE A,GREENVILLE,SC,296054296,,
O20161118000626,890 W FARIS RD,STE 100,GREENVILLE,SC,296054285,,
O20161118000626,890 W FARIS RD,STE 510,GREENVILLE,SC,296054286,,
O20161118000626,9 DOCTORS DR,,GREENVILLE,SC,296054266,,
O20161118000626,900 W FARIS RD,,GREENVILLE,SC,296054255,,
O20161118000626,905 VERDAE BLVD,STE 102,GREENVILLE,SC,296074098,,
O20161118000794,101 OMNI DR,,SENECA,SC,296729448,OTHER HOSPITAL PRACTICE LOCATION,OFF-CAMPUS DEPARTMENT
O20161118000794,102 B OMNI DR,,SENECA,SC,296729448,,
O20161118000794,139 LILA DOYLE DR,,SENECA,SC,296729495,,
O20161118000799,101 MEDICAL PLZ,,SULPHUR SPRINGS,TX,754822136,,
O20161118000799,105 MEDICAL PLZ,BLDG 1,SULPHUR SPRINGS,TX,754822136,,
O20161118000799,111 MEDICAL CIR,,SULPHUR SPRINGS,TX,754822138,,
O20161118000799,113 AIRPORT RD,STE 100,SULPHUR SPRINGS,TX,754822193,,
O20161118000799,113 AIRPORT RD,STE 300,SULPHUR SPRINGS,TX,754822193,,
O20161118000799,113 AIRPORT RD,STE 301,SULPHUR SPRINGS,TX,754822198,,
O20161118000799,113 AIRPORT RD,STE 302,SULPHUR SPRINGS,TX,754822197,,
O20161118000799,130 TANKERSLEY RD,STE 100,MT PLEASANT,TX,754551530,,
O20161118000799,215 AIRPORT RD,,SULPHUR SPRINGS,TX,754822011,,
O20161118001238,105 PHYSICIANS PARK DR,,CLINTON,SC,293257551,,
O20161118001439,200 PATEWOOD DR,BLDG A,GREENVILLE,SC,296153593,,
O20161118001439,200 PATEWOOD DR,STE B100,GREENVILLE,SC,296156320,,
O20161118001439,200 PATEWOOD DR,STE C300,GREENVILLE,SC,296156324,,
O20161118001439,200 PATEWOOD DR,STE C320,GREENVILLE,SC,296156329,,
O20161206001566,25 ROUTE 31 S,UNIT 20,PENNINGTON,NJ,085342511,OPT EXTENSION SITE,
O20161206001566,3525 QUAKERBRIDGE RD,STE 6000,HAMILTON,NJ,08619,OPT EXTENSION SITE,
O20161208000919,370 S MAIN ST,,CLINTONVILLE,WI,549291632,,REHAB SERVICES
O20161216001008,2725 ENTERPRISE DR,,ANDERSON,IN,460139670,,
O20170104000150,1001 NOBLE ST,,FAIRBANKS,AK,99701,,
O20170104000150,1101 NOBLE ST,,FAIRBANKS,AK,997014924,,
O20170104000150,1650 COWLES ST,,FAIRBANKS,AK,99701,,
O20170104000150,1701 GILLAM WAY,STE A,FAIRBANKS,AK,997016056,,
O20170104000150,19 COLLEGE RD,STE D,FAIRBANKS,AK,997011749,,
O20170104000150,1919 LATHROP ST,STE 100,FAIRBANKS,AK,997015937,,
O20170104000150,1919 LATHROP ST,STE 105,FAIRBANKS,AK,997015937,,
O20170104000150,1919 LATHROP ST,STE 207,FAIRBANKS,AK,997015942,,
O20170104000150,1919 LATHROP ST,STE 221,FAIRBANKS,AK,997015943,,
O20170104000150,2111 COWLES ST,,FAIRBANKS,AK,997015918,,
O20170106001725,2000 TRANSMOUNTAIN RD,"BLDG B, STE 270",EL PASO,TX,799113603,,
O20170106001725,2000B TRANSMOUNTAIN RD,STE 410,EL PASO,TX,799113600,,
O20170113000679,800 AIRPORT RD,STE 10,RIFLE,CO,816508517,,
O20170113000679,800 AIRPORT RD,STE 9,RIFLE,CO,816508517,,
O20170113001797,400 E 6TH AVE,,OAKDALE,LA,714632628,,
O20170119000357,1390 PLEASANT VALLEY DR,,COSHOCTON,OH,438129137,,
O20170119000357,1523 WALNUT ST,STE 1,COSHOCTON,OH,438122289,,
O20170119000357,311 S 15TH ST,STE 101,COSHOCTON,OH,438121874,,
O20170119000357,311 S 15TH ST,STE 102,COSHOCTON,OH,438121874,,
O20170119000357,311 S 15TH ST,STE 201,COSHOCTON,OH,438121875,,
O20170119000357,311 S 15TH ST,STE 202,COSHOCTON,OH,438121875,,
O20170119000357,406 S 15TH ST,,COSHOCTON,OH,438122285,,
O20170119000357,406 S 15TH ST,STE 2,COSHOCTON,OH,438122285,,
O20170119000357,6307 E STATE RD,,NEWCOMERSTOWN,OH,438329063,,
O20170124003165,16830 NORTHGATE DR,UNIT 130,PARKER,CO,801345778,,
O20170124003165,8787 TURNPIKE DR,STE 100B,WESTMINSTER,CO,800314300,,
O20170130001275,1064 E RAY RD,,CHANDLER,AZ,852251542,,
O20170130001275,1419 W HUNT HWY,,SAN TAN VALLEY,AZ,851434603,,
O20170130001275,1833 N POWER RD,,MESA,AZ,852053799,,
O20170130001275,1910 S GILBERT RD,,MESA,AZ,852046808,,
O20170130001275,2977 E GERMANN RD,,CHANDLER,AZ,852861586,,
O20170130001275,4328 E CHANDLER BLVD,,PHOENIX,AZ,850488839,,
O20170130001275,4760 E GERMANN RD,,GILBERT,AZ,852970205,,
O20170130001275,5125 S RURAL RD,,TEMPE,AZ,852827008,,
O20170131002789,26300 S HIGHWAY 125,,AFTON,OK,743316282,OPT EXTENSION SITE,
O20170131002789,36488 S HIGHWAY 82,,VINITA,OK,743017438,,
O20170209001736,1800 COFFEE RD,STE 30,MODESTO,CA,953552700,HOSPITAL REHABILITATION UNIT,
O20170209001736,1800 COFFEE RD,SUITE 52,MODESTO,CA,953552700,,
O20170209001736,STE 200,1401 SPANOS CT,MODESTO,CA,953552813,,
O20170209001736,STE 204,1401 SPANOS CT,MODESTO,CA,953552813,,
O20170209001736,STE 28,1800 COFFEE RD,MODESTO,CA,953552700,,
O20170209001736,STE B5,1329 SPANOS CT,MODESTO,CA,953552806,,
O20170209001760,1253 W I ST,,LOS BANOS,CA,936353930,,
O20170216001787,23378 DOVE CIR,,MANDEVILLE,LA,70448,,
O20170216001787,23378 DOVE CIR WARD L,,MANDEVILLE,LA,70448,,
O20170216001787,23378 DOVE CIR WARD M,,MANDEVILLE,LA,70448,,
O20170216001787,23378 DOVE CIR WARD N,,MANDEVILLE,LA,70448,,
O20170216001787,23378 DOVE CIR WARD O,,MANDEVILLE,LA,70448,,
O20170216001787,23553 QUAIL LN CHALLENGE,,MANDEVILLE,LA,70448,,
O20170216001787,23553 QUAIL LN DORM 1,,MANDEVILLE,LA,70448,,
O20170216001787,23553 QUAIL LN DORM 2,,MANDEVILLE,LA,70448,,
O20170216001787,23553 QUAIL LN DORM 3,,MANDEVILLE,LA,70448,,
O20170216001787,23696 N ROBIN RD,,MANDEVILLE,LA,70448,,
O20170216001787,23699 QUAIL LN,,MANDEVILLE,LA,70448,,
O20170216001787,63475 RAVEN RD BLDG 1,,MANDEVILLE,LA,70448,,
O20170216001787,63475 RAVEN RD BLDG 2,,MANDEVILLE,LA,70448,,
O20170216001787,63475 RAVEN RD BLDG 3,,MANDEVILLE,LA,70448,,
O20170224000752,314 N BROAD ST,STE 260,WINDER,GA,306808220,,
O20170315001487,585 LEBANON ST,,MELROSE,MA,021763225,HOSPITAL PSYCHIATRIC UNIT,
O20170405000000,1 PHIPPS LN,,PARIS,IL,619442919,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED RURAL HEALTH CLINIC ANCILLARY SERVICES ONLY.
O20170405000000,1000 N 2ND ST,,MARSHALL,IL,624414263,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED RURAL HEALTH CLINIC ANCILLARY SERVICES ONLY.
O20170405000000,15317 US HIGHWAY 150,,PARIS,IL,619446619,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS OUTPATIENT CLINIC
O20170405000000,745 E COURT ST,,PARIS,IL,619442460,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS PROVIDER BASED CLINIC
O20170411000946,85 MAUI LANI PKWY,,WAILUKU,HI,967932416,,
O20170411000946,95 MAUI LANI PKWY,,WAILUKU,HI,967932416,,
O20170417000519,17183 I 45 S,STE 180,SHENANDOAH,TX,773853313,,
O20170417000519,17183 I 45 S,STE 310,SHENANDOAH,TX,773853313,,
O20170417000519,17189 I 45 S,STE 110,SHENANDOAH,TX,773853313,,
O20170417000519,17189 I 45 S,STE 175,SHENANDOAH,TX,773853323,,
O20170417000519,17189 I 45 S,STE 525,SHENANDOAH,TX,773853320,,
O20170417000519,26424 STRAKE DR,STE 150,SPRING,TX,773891916,,
O20170417000519,3759 FM 1488 RD,STE 500,THE WOODLANDS,TX,773844178,,
O20170417000519,4015 I 45 N,STE 120,CONROE,TX,773045076,,
O20170417000519,4501 MAGNOLIA COVE DR,STE 201,KINGWOOD,TX,773452252,,
O20170417000519,7990 HIGHWAY 242,,THE WOODLANDS,TX,773854338,,
O20170424000809,1398 WEIMER RD,,TAOS,NM,875716397,,
O20170428001499,940 BLUE STAR HWY,,SOUTH HAVEN,MI,490907758,,
O20170428001499,950 S BAILEY AVE,,SOUTH HAVEN,MI,490908744,HOSPITAL REHABILITATION UNIT,
O20170428001499,955 S BAILEY AVE,STE 1,SOUTH HAVEN,MI,490906743,,
O20170502000316,1414 N HOUK RD STE 203,,SPOKANE VALLEY,WA,992161097,,
O20170502000316,1414 N HOUK RD STE 204,,SPOKANE VALLEY,WA,992161097,,
O20170510002487,1250 IDAHO ST,,LEWISTON,ID,835011965,,
O20170510002487,1630 23RD AVE,STE 601,LEWISTON,ID,835016358,,
O20170510002487,222 SOUTHWAY AVE,STE C,LEWISTON,ID,835012703,,
O20170510002487,"222 SOUTHWAY AVE., STE 2A",,LEWISTON,ID,835012703,,
O20170510002487,"222 SOUTHWAY AVE.,STE 2B",,LEWISTON,ID,835012703,,
O20170510002487,"307 SAINT JOHN'S WAY, STE 1",,LEWISTON,ID,835012435,,
O20170510002487,415 6TH ST,STE 3C,LEWISTON,ID,835012431,,
O20170510002487,500 8TH AVE,"SAM GLENN COMPLEX, RM 205",LEWISTON,ID,83501,,
O20170510002487,504 6TH ST,,LEWISTON,ID,835012439,,
O20170511000155,51 UNITYPOINT WAY,STE 130,MARSHALLTOWN,IA,501584750,,
O20170523002379,151 MEDICAL DR,,PEARSALL,TX,780616604,,
O20170526001589,1800 ALICE ST,,WAYCROSS,GA,315015217,,
O20170526001589,2004 PIONEER ST,,WAYCROSS,GA,315016250,,
O20170530002186,1535 HIGHLANDS DR,STE 200,LITITZ,PA,175437681,,
O20170530002186,1555 HIGHLANDS DR,STE 100,LITITZ,PA,175432800,,
O20170530002186,1575 HIGHLANDS DR,STE 201,LITITZ,PA,175437507,,
O20170530002186,1575 HIGHLANDS DR,STE 205,LITITZ,PA,175437507,,
O20170530002186,2170 NOLL DR,STE 200,LANCASTER,PA,176037609,OPT EXTENSION SITE,
O20170530002186,233 COLLEGE AVE,STE 100,LANCASTER,PA,176033372,OPT EXTENSION SITE,
